timestamp,date,actual,forecast,surpriseDelta,surpriseAbsDelta
1614599700,"2021-03-01T11:55:00.000Z",60.7,60.6,0.10000000000000142,0.10000000000000142
1630493700,"2021-09-01T10:55:00.000Z",62.6,62.7,-0.10000000000000142,0.10000000000000142
1633085700,"2021-10-01T10:55:00.000Z",58.4,58.5,-0.10000000000000142,0.10000000000000142
1646135700,"2022-03-01T11:55:00.000Z",58.4,58.5,-0.10000000000000142,0.10000000000000142
1706788500,"2024-02-01T11:55:00.000Z",45.5,45.4,0.10000000000000142,0.10000000000000142
1719831300,"2024-07-01T10:55:00.000Z",43.5,43.4,0.10000000000000142,0.10000000000000142
1754045700,"2025-08-01T10:55:00.000Z",49.1,49.2,-0.10000000000000142,0.10000000000000142
1756724100,"2025-09-01T10:55:00.000Z",49.8,49.9,-0.10000000000000142,0.10000000000000142
1551441000,"2019-03-01T11:50:00.000Z",51.5,51.4,0.10000000000000142,0.10000000000000142
1561978200,"2019-07-01T10:50:00.000Z",51.9,52,-0.10000000000000142,0.10000000000000142
1567421400,"2019-09-02T10:50:00.000Z",51.1,51,0.10000000000000142,0.10000000000000142
1575287400,"2019-12-02T11:50:00.000Z",51.7,51.6,0.10000000000000142,0.10000000000000142
1577965800,"2020-01-02T11:50:00.000Z",50.4,50.3,0.10000000000000142,0.10000000000000142
1580730600,"2020-02-03T11:50:00.000Z",51.1,51,0.10000000000000142,0.10000000000000142
1603448100,"2020-10-23T10:15:00.000Z",51,51.1,-0.10000000000000142,0.10000000000000142
1612180200,"2021-02-01T11:50:00.000Z",51.6,51.5,0.10000000000000142,0.10000000000000142
1627901400,"2021-08-02T10:50:00.000Z",58,58.1,-0.10000000000000142,0.10000000000000142
1635853800,"2021-11-02T11:50:00.000Z",53.6,53.5,0.10000000000000142,0.10000000000000142
1654080600,"2022-06-01T10:50:00.000Z",54.6,54.5,0.10000000000000142,0.10000000000000142
1659351000,"2022-08-01T10:50:00.000Z",49.5,49.6,-0.10000000000000142,0.10000000000000142
1679656500,"2023-03-24T11:15:00.000Z",47.7,47.6,0.10000000000000142,0.10000000000000142
1683024600,"2023-05-02T10:50:00.000Z",45.6,45.5,0.10000000000000142,0.10000000000000142
1700738100,"2023-11-23T11:15:00.000Z",42.6,42.7,-0.10000000000000142,0.10000000000000142
1704196200,"2024-01-02T11:50:00.000Z",42.1,42,0.10000000000000142,0.10000000000000142
1706788200,"2024-02-01T11:50:00.000Z",43.1,43.2,-0.10000000000000142,0.10000000000000142
1719831000,"2024-07-01T10:50:00.000Z",45.4,45.3,0.10000000000000142,0.10000000000000142
1722509400,"2024-08-01T10:50:00.000Z",44,44.1,-0.10000000000000142,0.10000000000000142
1733140200,"2024-12-02T11:50:00.000Z",43.1,43.2,-0.10000000000000142,0.10000000000000142
1701429300,"2023-12-01T11:15:00.000Z",46.3,46.4,-0.10000000000000142,0.10000000000000142
1625136900,"2021-07-01T10:55:00.000Z",65.1,64.9,0.19999999999998863,0.19999999999998863
1504263600,"2017-09-01T11:00:00.000Z",57.4,57.2,0.19999999999999574,0.19999999999999574
1535972400,"2018-09-03T11:00:00.000Z",54.6,54.8,-0.19999999999999574,0.19999999999999574
1558609200,"2019-05-23T11:00:00.000Z",47.7,47.9,-0.19999999999999574,0.19999999999999574
1561978800,"2019-07-01T11:00:00.000Z",47.6,47.8,-0.19999999999999574,0.19999999999999574
1572868800,"2019-11-04T12:00:00.000Z",45.9,45.7,0.19999999999999574,0.19999999999999574
1606824000,"2020-12-01T12:00:00.000Z",53.8,53.6,0.19999999999999574,0.19999999999999574
1614600000,"2021-03-01T12:00:00.000Z",57.9,57.7,0.19999999999999574,0.19999999999999574
1627902000,"2021-08-02T11:00:00.000Z",62.8,62.6,0.19999999999999574,0.19999999999999574
1646136000,"2022-03-01T12:00:00.000Z",58.2,58.4,-0.19999999999999574,0.19999999999999574
1659351600,"2022-08-01T11:00:00.000Z",49.8,49.6,0.19999999999999574,0.19999999999999574
1669896000,"2022-12-01T12:00:00.000Z",47.1,47.3,-0.19999999999999574,0.19999999999999574
1680519600,"2023-04-03T11:00:00.000Z",47.3,47.1,0.19999999999999574,0.19999999999999574
1684839600,"2023-05-23T11:00:00.000Z",44.6,44.8,-0.19999999999999574,0.19999999999999574
1685617200,"2023-06-01T11:00:00.000Z",44.8,44.6,0.19999999999999574,0.19999999999999574
1704196800,"2024-01-02T12:00:00.000Z",44.4,44.2,0.19999999999999574,0.19999999999999574
1719831600,"2024-07-01T11:00:00.000Z",45.8,45.6,0.19999999999999574,0.19999999999999574
1722510000,"2024-08-01T11:00:00.000Z",45.8,45.6,0.19999999999999574,0.19999999999999574
1725274800,"2024-09-02T11:00:00.000Z",45.8,45.6,0.19999999999999574,0.19999999999999574
1734350400,"2024-12-16T12:00:00.000Z",45.2,45.4,-0.19999999999999574,0.19999999999999574
1609760700,"2021-01-04T11:45:00.000Z",52.8,52.6,0.19999999999999574,0.19999999999999574
1549022100,"2019-02-01T11:55:00.000Z",49.7,49.9,-0.19999999999999574,0.19999999999999574
1591008900,"2020-06-01T10:55:00.000Z",36.6,36.8,-0.19999999999999574,0.19999999999999574
1696244100,"2023-10-02T10:55:00.000Z",39.6,39.8,-0.19999999999999574,0.19999999999999574
1704196500,"2024-01-02T11:55:00.000Z",43.3,43.1,0.19999999999999574,0.19999999999999574
1721817000,"2024-07-24T10:30:00.000Z",42.6,42.8,-0.19999999999999574,0.19999999999999574
1753353000,"2025-07-24T10:30:00.000Z",49.2,49.4,-0.19999999999999574,0.19999999999999574
1764590100,"2025-12-01T11:55:00.000Z",48.2,48.4,-0.19999999999999574,0.19999999999999574
1772452500,"2026-03-02T11:55:00.000Z",50.9,50.7,0.19999999999999574,0.19999999999999574
1777892100,"2026-05-04T10:55:00.000Z",51.4,51.2,0.19999999999999574,0.19999999999999574
1788260100,"2026-09-01T10:55:00.000Z",54.3,54.1,0.19999999999999574,0.19999999999999574
1569927000,"2019-10-01T10:50:00.000Z",50.1,50.3,-0.19999999999999574,0.19999999999999574
1593600600,"2020-07-01T10:50:00.000Z",52.3,52.1,0.19999999999999574,0.19999999999999574
1622544600,"2021-06-01T10:50:00.000Z",59.4,59.2,0.19999999999999574,0.19999999999999574
1667389800,"2022-11-02T11:50:00.000Z",47.2,47.4,-0.19999999999999574,0.19999999999999574
1671189300,"2022-12-16T11:15:00.000Z",48.9,48.7,0.19999999999999574,0.19999999999999574
1698925800,"2023-11-02T11:50:00.000Z",42.8,42.6,0.19999999999999574,0.19999999999999574
1745403300,"2025-04-23T10:15:00.000Z",48.2,48.4,-0.19999999999999574,0.19999999999999574
